Sub_Number,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,Distance,PeakVelocity
78,22791507.0,22791638.0,132.0,943.7,577.4,934.8,579.0,0.17,967.0
78,22792464.0,22792478.0,15.0,971.2,615.8,953.5,588.2,0.75,68.0
78,22793210.0,22793226.0,17.0,955.6,622.8,906.6,616.7,0.9,80.0
78,22795069.0,22795254.0,186.0,972.1,642.7,874.5,535.6,3.17,930.0
78,22795557.0,22795580.0,24.0,880.1,571.4,993.2,590.4,2.11,175.0
78,22795927.0,22795950.0,24.0,999.2,602.0,934.0,597.2,1.19,124.0
78,22797073.0,22797091.0,19.0,910.4,615.0,869.5,606.4,0.77,81.0
78,22797381.0,22797402.0,22.0,884.0,612.3,940.3,599.4,1.07,119.0
78,22797687.0,22797705.0,19.0,950.6,599.7,883.7,591.2,1.24,106.0
78,22798765.0,22798957.0,193.0,892.7,612.1,911.5,548.1,1.61,1202.0
78,22799374.0,22799392.0,19.0,917.9,582.7,858.2,582.7,1.09,91.0
78,22799963.0,22799970.0,8.0,894.0,606.1,912.2,606.1,0.33,44.0
78,22800529.0,22800667.0,139.0,928.8,633.7,889.1,522.7,2.82,968.0
78,22800757.0,22800907.0,151.0,907.3,561.3,863.6,537.8,0.99,920.0
78,22801794.0,22801800.0,7.0,941.3,602.0,958.0,605.0,0.31,46.0
78,22802580.0,22802599.0,20.0,927.9,622.8,890.1,610.8,0.75,71.0
78,22802734.0,22802936.0,203.0,913.7,619.4,974.4,573.7,1.57,1009.0
78,22803189.0,22803208.0,20.0,975.7,601.8,938.8,607.0,0.68,78.0
78,22803629.0,22803638.0,10.0,946.0,612.7,918.2,607.7,0.52,57.0
78,22804322.0,22804554.0,233.0,928.9,614.0,938.1,561.9,1.29,1128.0
78,22804954.0,22804976.0,23.0,935.7,594.4,858.0,618.0,1.53,121.0
78,22805425.0,22805444.0,20.0,896.8,631.0,945.3,608.2,1.04,100.0
78,22805597.0,22805615.0,19.0,937.4,617.5,929.2,590.4,0.68,82.0
78,22806084.0,22806280.0,197.0,941.5,616.8,909.1,485.7,3.28,997.0
78,22806397.0,22806668.0,272.0,923.8,531.7,1049.9,567.8,2.47,919.0
78,22806821.0,22806842.0,22.0,1025.8,588.4,945.5,597.6,1.48,114.0
78,22807335.0,22807354.0,20.0,971.0,628.3,943.2,613.4,0.62,85.0
78,22807906.0,22808057.0,152.0,955.2,641.5,1102.8,538.8,3.68,1012.0
78,22808175.0,22808376.0,202.0,1070.6,572.5,851.2,642.8,4.34,1059.0
78,22808642.0,22808667.0,26.0,855.5,644.4,954.7,590.8,2.22,172.0
78,22809180.0,22809193.0,14.0,992.6,609.2,956.8,603.4,0.67,67.0
78,22809785.0,22809959.0,175.0,969.2,631.8,1012.3,549.6,2.16,1207.0
78,22810093.0,22810245.0,153.0,1021.5,575.3,923.4,557.2,1.85,1086.0
78,22811563.0,22811713.0,151.0,976.1,673.5,1009.3,611.7,1.61,1000.0
78,22811933.0,22811955.0,23.0,1008.0,602.6,925.7,598.1,1.5,127.0
78,22812793.0,22812804.0,12.0,957.6,605.5,956.2,588.0,0.43,46.0
78,22813030.0,22813050.0,21.0,970.2,598.2,940.8,609.1,0.6,85.0
78,22813519.0,22813762.0,244.0,932.1,618.6,1031.3,502.2,3.39,1230.0
78,22813974.0,22814001.0,28.0,1022.0,524.9,885.6,589.1,2.95,189.0
78,22814675.0,22814693.0,19.0,923.7,622.0,958.6,625.6,0.64,80.0
78,22815320.0,22815467.0,148.0,957.9,651.4,937.2,524.4,3.13,1056.0
78,22815582.0,22815759.0,178.0,949.0,569.6,902.3,534.1,1.22,1089.0
78,22816368.0,22816391.0,24.0,938.5,608.4,1005.4,619.3,1.24,136.0
78,22816534.0,22816551.0,18.0,1015.2,615.8,955.1,610.2,1.1,97.0
78,22816712.0,22816732.0,21.0,968.6,608.0,936.7,594.0,0.67,86.0
78,22817389.0,22817527.0,139.0,906.0,626.9,864.6,520.3,2.72,1101.0
78,22818092.0,22818114.0,23.0,897.7,566.3,936.6,621.5,1.52,110.0
78,22818283.0,22818300.0,18.0,923.0,608.2,874.4,581.2,1.1,102.0
78,22818821.0,22818830.0,10.0,863.2,594.4,848.2,583.5,0.38,42.0
78,22818990.0,22819132.0,143.0,855.0,598.1,869.0,515.2,2.06,1170.0
78,22819260.0,22819395.0,136.0,873.1,554.6,869.2,504.5,1.24,1157.0
78,22820255.0,22820274.0,20.0,879.2,553.6,850.7,566.3,0.61,67.0
78,22820965.0,22821132.0,168.0,902.6,600.5,913.9,504.7,2.37,1061.0
78,22821208.0,22821386.0,179.0,923.4,550.3,881.2,532.6,0.89,1052.0
78,22822137.0,22822147.0,11.0,955.5,608.5,982.4,623.4,0.61,65.0
78,22823240.0,22823262.0,23.0,944.4,635.2,869.7,602.8,1.57,127.0
78,22823986.0,22823993.0,8.0,913.8,612.5,932.9,612.8,0.35,47.0
78,22825042.0,22825062.0,21.0,894.5,609.3,850.9,585.3,0.99,96.0
78,22825204.0,22825315.0,112.0,882.7,604.9,876.6,572.9,0.79,1040.0
78,22826417.0,22826557.0,141.0,903.0,611.7,912.7,510.8,2.49,946.0
78,22826821.0,22826969.0,149.0,937.1,562.3,883.2,521.6,1.41,976.0
78,22827737.0,22827745.0,9.0,917.1,587.0,894.0,582.7,0.43,52.0
78,22828369.0,22828525.0,157.0,903.9,611.6,915.7,532.8,1.95,929.0
78,22828836.0,22828855.0,20.0,917.6,578.7,845.0,575.6,1.33,119.0
78,22829586.0,22829610.0,25.0,879.4,585.8,907.7,574.0,0.59,86.0
78,22829911.0,22829929.0,19.0,915.2,592.5,885.0,587.2,0.57,67.0
78,22830172.0,22830342.0,171.0,890.3,596.9,935.1,505.7,2.39,905.0
78,22830555.0,22830577.0,23.0,942.0,555.9,850.1,565.9,1.7,136.0
78,22831404.0,22831412.0,9.0,897.6,579.9,881.4,565.4,0.46,57.0
78,22831967.0,22832105.0,139.0,885.5,589.0,898.8,507.6,2.02,954.0
78,22832270.0,22832427.0,158.0,905.4,551.9,864.5,529.6,0.93,1011.0
78,22833296.0,22833313.0,18.0,886.1,586.6,866.6,591.0,0.37,56.0
78,22833782.0,22834315.0,534.0,887.6,608.0,952.8,582.6,1.34,905.0
78,22834520.0,22834546.0,27.0,960.6,602.4,820.5,664.8,2.96,220.0
78,22834880.0,22834902.0,23.0,840.9,685.0,932.1,657.1,1.78,182.0
78,22835125.0,22835131.0,7.0,951.0,666.8,959.8,657.0,0.28,46.0
78,22835799.0,22835817.0,19.0,931.7,661.8,880.9,637.0,1.1,91.0
78,22836073.0,22836234.0,162.0,886.3,654.8,916.9,607.9,1.27,999.0
78,22836385.0,22836563.0,179.0,919.5,618.0,893.4,585.3,0.93,882.0
78,22836956.0,22836971.0,16.0,925.2,589.8,884.5,608.4,0.87,80.0
78,22837973.0,22838125.0,153.0,935.1,647.4,893.5,595.9,1.46,902.0
78,22838806.0,22838823.0,18.0,947.4,608.0,984.2,603.4,0.68,72.0
78,22839382.0,22839748.0,367.0,964.8,662.6,934.0,581.2,2.06,996.0
78,22840447.0,22840470.0,24.0,993.3,651.9,947.1,635.2,0.93,109.0
78,22840650.0,22840670.0,21.0,954.0,635.9,985.4,630.0,0.59,85.0
78,22841614.0,22841630.0,17.0,958.3,644.0,915.1,627.8,0.88,80.0
78,22842350.0,22842377.0,28.0,950.9,628.6,920.7,604.0,0.81,104.0
78,22843649.0,22843658.0,10.0,912.8,591.0,888.6,583.6,0.48,53.0
78,22844795.0,22844978.0,184.0,919.8,597.5,910.6,520.5,1.9,746.0
78,22845656.0,22845677.0,22.0,967.8,574.7,929.4,574.7,0.7,90.0
78,22846662.0,22846931.0,270.0,950.8,608.2,939.9,533.6,1.84,1176.0
78,22847530.0,22847552.0,23.0,920.7,583.4,1026.4,597.0,1.96,163.0
78,22847875.0,22847899.0,25.0,1041.4,596.1,942.4,573.4,1.89,152.0
78,22848609.0,22848800.0,192.0,984.3,625.6,971.5,538.0,2.16,911.0
78,22849226.0,22849245.0,20.0,983.2,585.7,945.6,583.9,0.69,74.0
78,22849844.0,22849850.0,7.0,942.9,599.5,924.0,593.7,0.37,55.0
78,22850438.0,22850620.0,183.0,923.0,597.6,972.1,543.7,1.6,828.0
78,22850827.0,22850850.0,24.0,971.8,556.3,874.7,578.8,1.86,162.0
78,22851701.0,22851711.0,11.0,902.6,588.8,932.7,582.8,0.57,62.0
78,22852419.0,22852581.0,163.0,951.3,612.2,896.4,558.6,1.65,1130.0
78,22853576.0,22853592.0,17.0,943.8,580.2,961.9,583.0,0.34,53.0
78,22854254.0,22854410.0,157.0,952.8,609.1,925.6,497.1,2.81,1113.0
78,22854767.0,22854789.0,23.0,952.9,554.9,912.9,596.6,1.26,122.0
78,22946821.0,22947060.0,240.0,-99.0,-99.0,307.4,222.9,-99.0,1025.0
78,22947397.0,22947424.0,28.0,928.2,373.5,837.9,380.1,1.68,179.0
78,22947945.0,22948128.0,184.0,910.2,462.4,971.8,491.7,1.35,1170.0
78,22949460.0,22949603.0,144.0,911.5,537.9,927.4,425.2,2.83,956.0
78,22949702.0,22949865.0,164.0,928.3,458.3,970.8,456.9,0.78,1124.0
78,22950330.0,22950355.0,26.0,983.4,486.2,927.9,489.0,1.02,112.0
78,22950807.0,22950813.0,7.0,953.8,512.1,937.2,511.0,0.31,47.0
78,22951394.0,22951538.0,145.0,912.4,543.1,977.2,424.8,3.18,1148.0
78,22951770.0,22951794.0,25.0,1004.3,461.3,890.2,477.1,2.14,167.0
78,22952643.0,22952650.0,8.0,951.6,507.6,933.2,503.8,0.35,47.0
78,22953274.0,22953589.0,316.0,895.4,538.8,907.7,482.5,1.42,1126.0
78,22954061.0,22954081.0,21.0,974.6,529.5,906.1,519.7,1.28,115.0
78,22954531.0,22954539.0,9.0,947.8,536.1,972.2,537.5,0.45,53.0
78,22955121.0,22955252.0,132.0,932.6,570.8,954.6,415.2,3.9,1029.0
78,22955457.0,22955478.0,22.0,983.4,455.6,885.0,506.7,2.21,168.0
78,22956846.0,22957232.0,387.0,879.1,561.4,813.8,428.4,3.52,1056.0
78,22958087.0,22958107.0,21.0,917.5,520.9,966.7,578.2,1.68,146.0
78,22958282.0,22958292.0,11.0,962.4,579.8,983.5,565.3,0.52,53.0
78,22958712.0,22958903.0,192.0,943.3,583.7,1193.7,377.2,6.9,1110.0
78,22959007.0,22959144.0,138.0,1211.0,438.3,871.2,543.5,6.75,1064.0
78,22959979.0,22959992.0,14.0,935.2,595.6,959.2,568.1,0.8,75.0
78,22960527.0,22960674.0,148.0,952.7,595.1,1033.8,479.6,3.22,1030.0
78,22960739.0,22960897.0,159.0,1044.3,524.7,963.9,567.2,1.81,1028.0
78,22961325.0,22961346.0,22.0,981.3,580.9,912.1,553.8,1.43,115.0
78,22961856.0,22961863.0,8.0,930.2,559.4,929.0,548.8,0.26,36.0
78,22962360.0,22962525.0,166.0,920.9,571.7,948.2,468.1,2.62,983.0
78,22962586.0,22962760.0,175.0,953.6,506.8,885.1,522.3,1.31,1055.0
78,22963285.0,22963300.0,16.0,911.6,569.3,934.5,529.2,1.07,84.0
78,22963686.0,22963698.0,13.0,960.3,548.6,923.5,551.8,0.68,64.0
78,22964214.0,22964406.0,193.0,931.1,570.9,954.1,444.3,3.17,1084.0
78,22964703.0,22964724.0,22.0,949.2,488.2,867.8,514.0,1.63,130.0
78,22965531.0,22965539.0,9.0,901.2,536.6,882.0,530.7,0.38,46.0
78,22966112.0,22966275.0,164.0,909.8,555.2,875.4,453.3,2.61,994.0
78,22966382.0,22966499.0,118.0,879.5,499.0,919.3,486.1,0.8,1143.0
78,22966931.0,22966948.0,18.0,967.8,502.8,915.3,485.0,1.06,94.0
78,22967384.0,22967394.0,11.0,926.1,493.7,894.9,490.6,0.58,61.0
78,22967966.0,22968068.0,103.0,879.9,524.0,873.0,459.2,1.62,1253.0
78,22968160.0,22968275.0,116.0,879.2,490.0,896.1,479.9,0.4,1241.0
78,22968770.0,22968786.0,17.0,919.6,475.2,874.6,484.7,0.86,74.0
78,22969830.0,22969968.0,139.0,894.5,531.9,934.1,429.9,2.65,1144.0
78,22969995.0,22970149.0,155.0,939.0,438.0,882.8,491.5,1.69,972.0
78,22970716.0,22970731.0,16.0,924.9,529.7,888.3,516.6,0.75,67.0
78,22971662.0,22971795.0,134.0,898.7,553.3,883.7,482.3,1.78,1220.0
78,22971837.0,22971965.0,129.0,889.9,516.2,894.3,502.5,0.35,1086.0
78,22972440.0,22972459.0,20.0,908.0,513.3,881.8,496.8,0.63,77.0
78,22972971.0,22972977.0,7.0,903.6,512.6,890.2,515.1,0.25,39.0
78,22973535.0,22973680.0,146.0,889.2,557.4,891.9,462.9,2.35,964.0
78,22974293.0,22974310.0,18.0,887.5,509.1,832.5,503.7,1.02,86.0
78,22975385.0,22975590.0,206.0,862.6,523.4,869.0,460.4,1.58,857.0
78,22975938.0,22975959.0,22.0,885.4,488.2,811.8,510.4,1.46,124.0
78,22976543.0,22976557.0,15.0,846.9,522.2,812.0,504.5,0.78,73.0
78,22976694.0,22976709.0,16.0,833.4,507.6,886.9,501.0,1.0,87.0
78,22977219.0,22977368.0,150.0,877.7,543.3,890.8,457.0,2.16,1091.0
78,22977490.0,22977661.0,172.0,899.4,492.1,948.8,481.7,0.95,1032.0
78,22978050.0,22978071.0,22.0,972.3,514.2,896.9,511.5,1.39,115.0
78,22978515.0,22978532.0,18.0,922.1,536.7,864.9,530.5,1.06,97.0
78,22979091.0,22979255.0,165.0,889.9,560.1,874.5,478.4,2.05,957.0
78,22979336.0,22979465.0,130.0,883.9,516.9,898.4,506.5,0.37,1050.0
78,22980339.0,22980352.0,14.0,953.2,549.6,915.7,542.3,0.71,68.0
78,22981104.0,22981228.0,125.0,915.9,575.6,907.4,492.8,2.06,1256.0
78,22981368.0,22981504.0,137.0,914.6,525.9,905.4,539.9,0.39,1150.0
78,22982114.0,22982136.0,23.0,937.4,550.2,898.1,531.7,0.85,100.0
78,22982346.0,22982354.0,9.0,934.1,534.6,958.0,530.9,0.45,54.0
78,22982825.0,22982939.0,115.0,943.7,568.2,942.2,443.4,3.1,1089.0
78,22983222.0,22983244.0,23.0,938.8,471.6,890.4,498.0,1.11,97.0
78,22984057.0,22984066.0,10.0,908.5,518.1,878.6,515.7,0.55,62.0
78,22984574.0,22984708.0,135.0,873.2,541.6,903.0,439.2,2.61,978.0
78,22984877.0,22985005.0,129.0,923.7,491.6,955.4,539.5,1.32,1076.0
78,22985393.0,22985415.0,23.0,983.6,544.1,897.5,525.9,1.64,132.0
78,22985888.0,22985897.0,10.0,909.1,542.3,884.8,535.8,0.47,53.0
78,22986373.0,22986507.0,135.0,877.1,579.1,938.7,458.4,3.2,1034.0
78,22986560.0,22986737.0,178.0,949.7,493.0,910.8,480.7,0.78,919.0
78,22987253.0,22987271.0,19.0,954.2,553.1,899.0,566.2,1.06,92.0
78,22988265.0,22988408.0,144.0,918.5,595.3,917.8,493.1,2.52,1160.0
78,22988507.0,22988682.0,176.0,926.6,524.0,953.6,527.9,0.5,1068.0
78,22989566.0,22989578.0,13.0,953.8,589.3,922.0,580.3,0.62,64.0
78,22990160.0,22990285.0,126.0,939.7,606.8,933.8,519.8,2.14,1079.0
78,22991378.0,22991391.0,14.0,950.7,555.5,912.2,548.1,0.73,68.0
78,22992004.0,22992130.0,127.0,919.1,578.9,909.1,490.1,2.2,1066.0
78,22992311.0,22992439.0,129.0,908.8,528.6,904.7,523.6,0.14,1140.0
78,22993241.0,22993254.0,14.0,952.0,539.4,911.1,537.7,0.75,70.0
78,22993839.0,22993982.0,144.0,918.3,564.3,883.4,464.1,2.57,994.0
78,22994084.0,22994213.0,130.0,889.7,505.7,883.2,508.3,0.14,1193.0
78,22995728.0,22995849.0,122.0,936.3,579.8,922.1,524.8,1.38,1244.0
78,22996378.0,22996397.0,20.0,914.2,540.0,869.7,528.5,0.86,90.0
78,22997486.0,22997650.0,165.0,910.0,581.8,954.2,483.1,2.57,1070.0
78,22997758.0,22998023.0,266.0,955.3,519.5,985.3,505.0,0.66,944.0
78,22998152.0,22998176.0,25.0,989.9,530.9,856.5,530.1,2.44,184.0
78,22998566.0,22998589.0,24.0,849.6,559.2,914.2,539.7,1.28,132.0
78,22998821.0,22998828.0,8.0,923.2,548.4,904.2,543.5,0.37,49.0
78,23000655.0,23000663.0,9.0,930.4,549.3,912.0,537.6,0.44,52.0
78,23001094.0,23001103.0,10.0,932.7,540.3,948.8,530.5,0.38,43.0
78,23001472.0,23001610.0,139.0,949.7,544.7,866.3,476.1,2.29,1008.0
78,23001714.0,23001884.0,171.0,887.5,515.9,918.2,492.2,0.82,1163.0
78,23002347.0,23002365.0,19.0,974.8,546.7,909.5,533.9,1.24,108.0
78,23002566.0,23002574.0,9.0,944.4,528.6,960.9,520.9,0.36,44.0
78,23003118.0,23003255.0,138.0,939.6,571.8,1033.2,438.2,3.74,1155.0
78,23003404.0,23003522.0,119.0,1020.7,487.4,951.2,511.3,1.41,1137.0
78,23003996.0,23004015.0,20.0,988.7,534.7,932.5,531.8,1.03,93.0
78,23004287.0,23004310.0,24.0,978.4,550.1,954.2,535.3,0.57,85.0
78,23004952.0,23005111.0,160.0,938.7,537.8,962.1,477.7,1.56,1151.0
78,23005482.0,23005499.0,18.0,964.3,503.2,900.9,503.7,1.17,100.0
78,23006213.0,23006218.0,6.0,926.5,513.1,916.4,511.9,0.19,36.0
78,23006795.0,23006926.0,132.0,936.2,557.0,939.7,487.0,1.74,924.0
78,23007015.0,23007194.0,180.0,944.7,503.0,849.6,491.8,1.77,913.0
78,23008040.0,23008051.0,12.0,929.5,560.8,967.0,556.5,0.69,67.0
78,23008616.0,23008756.0,141.0,948.0,592.4,954.9,434.8,3.91,1164.0
78,23008852.0,23009008.0,157.0,960.0,465.0,818.8,527.1,3.02,1136.0
78,23009508.0,23009530.0,23.0,848.2,536.7,948.8,521.0,1.88,153.0
78,23009957.0,23009967.0,11.0,968.7,540.9,943.6,549.7,0.51,54.0
78,23010480.0,23010629.0,150.0,933.7,579.4,967.8,420.4,4.0,1057.0
78,23010861.0,23010886.0,26.0,972.3,454.8,851.5,519.6,2.75,181.0
78,23011321.0,23011343.0,23.0,876.3,544.7,962.6,517.6,1.72,144.0
78,23011601.0,23011622.0,22.0,962.8,513.9,888.8,507.6,1.37,122.0
78,23011804.0,23011810.0,7.0,906.2,504.3,907.1,494.0,0.26,40.0
78,23012317.0,23012462.0,146.0,913.3,524.0,874.2,475.9,1.4,1155.0
78,23012518.0,23012731.0,214.0,872.6,512.4,913.7,493.0,0.9,873.0
78,23013134.0,23013155.0,22.0,934.5,513.3,857.6,520.3,1.42,113.0
78,23013625.0,23013636.0,12.0,891.0,532.9,906.4,510.0,0.63,64.0
78,23014174.0,23014322.0,149.0,914.1,562.1,885.6,460.1,2.59,1057.0
78,23014643.0,23014791.0,149.0,908.3,509.4,916.0,492.6,0.44,929.0
78,23015428.0,23015446.0,19.0,924.6,534.8,895.0,528.0,0.57,69.0
78,23015987.0,23016108.0,122.0,899.8,555.2,888.1,494.1,1.53,1013.0
78,23016177.0,23016309.0,133.0,887.8,525.9,912.7,479.3,1.25,1054.0
78,23016858.0,23016878.0,21.0,918.1,539.1,893.2,543.1,0.47,71.0
78,23017284.0,23017295.0,12.0,902.4,537.1,879.7,514.6,0.7,67.0
78,23017882.0,23018028.0,147.0,915.7,552.1,891.2,488.1,1.65,1116.0
78,23018094.0,23018402.0,309.0,889.4,531.3,957.6,522.3,1.27,1159.0
78,23018723.0,23018747.0,25.0,960.1,551.1,894.5,510.9,1.56,159.0
78,23019666.0,23019801.0,136.0,915.2,563.7,907.0,474.8,2.21,1156.0
78,23020752.0,23020760.0,9.0,908.8,542.6,914.1,551.0,0.23,54.0
78,23020981.0,23020989.0,9.0,914.6,538.5,924.2,526.2,0.35,44.0
78,23021508.0,23021644.0,137.0,934.2,555.7,985.6,432.6,3.21,1090.0
78,23021822.0,23021986.0,165.0,987.2,483.7,957.9,524.9,1.16,1089.0
78,23022492.0,23022514.0,23.0,972.6,535.9,890.4,520.9,1.55,136.0
78,23023444.0,23023589.0,146.0,889.8,547.4,891.2,470.7,1.91,1090.0
78,23023624.0,23023767.0,144.0,897.8,476.7,890.8,488.5,0.32,1035.0
78,23024225.0,23024246.0,22.0,909.9,539.1,868.1,543.0,0.77,94.0
78,23024690.0,23024700.0,11.0,897.7,551.5,929.7,551.5,0.59,61.0
78,23025258.0,23025399.0,142.0,929.0,585.9,886.9,503.6,2.17,941.0
78,23025442.0,23025586.0,145.0,889.6,538.7,894.2,512.7,0.65,1162.0
78,23026550.0,23026556.0,7.0,909.8,560.5,899.6,553.6,0.25,39.0
78,23027089.0,23027253.0,165.0,905.7,585.2,873.4,475.1,2.79,944.0
78,23027389.0,23027586.0,198.0,887.0,520.9,986.0,551.9,1.97,1010.0
78,23027938.0,23027961.0,24.0,992.8,557.2,939.0,537.6,1.1,119.0
78,23028366.0,23028386.0,21.0,974.0,559.3,951.7,554.3,0.43,77.0
78,23029092.0,23029235.0,144.0,940.5,573.9,889.2,462.5,2.92,1091.0
78,23029306.0,23029459.0,154.0,898.9,501.9,905.7,500.7,0.13,1138.0
78,23030066.0,23030085.0,20.0,942.2,509.2,907.3,497.0,0.71,78.0
78,23030287.0,23030303.0,17.0,920.4,502.0,970.2,521.0,1.03,89.0
78,23030767.0,23030909.0,143.0,945.5,561.3,894.5,472.2,2.4,1039.0
78,23031327.0,23031342.0,16.0,886.6,505.9,845.1,497.9,0.79,77.0
78,23032617.0,23032781.0,165.0,854.1,533.4,858.3,428.1,2.63,961.0
78,23032929.0,23033118.0,190.0,875.6,479.9,961.8,490.7,1.61,1056.0
78,23033576.0,23033600.0,25.0,987.6,516.6,918.2,499.3,1.35,134.0
78,23033937.0,23033952.0,16.0,947.5,545.6,897.3,546.0,0.92,86.0
78,23034640.0,23034780.0,141.0,901.7,571.8,862.0,534.5,1.17,1186.0
78,23034850.0,23035009.0,160.0,866.7,538.8,848.4,513.6,0.71,1036.0
78,23035420.0,23035440.0,21.0,869.1,540.9,963.3,539.7,1.72,157.0
78,23035761.0,23035780.0,20.0,968.0,538.9,899.1,532.1,1.27,116.0
78,23036409.0,23036708.0,300.0,904.6,569.8,836.6,473.7,2.69,1058.0
78,23037101.0,23037123.0,23.0,870.3,515.2,958.4,545.7,1.78,162.0
78,23037400.0,23037423.0,24.0,971.9,578.8,876.2,561.0,1.8,151.0
78,23037677.0,23037687.0,11.0,887.1,545.9,913.4,539.1,0.51,54.0
78,23038217.0,23038362.0,146.0,888.9,548.1,856.1,464.8,2.16,967.0
78,23038477.0,23038673.0,197.0,855.4,502.5,916.2,502.7,1.12,986.0
78,23039142.0,23039164.0,23.0,927.5,531.4,879.5,534.4,0.88,96.0
78,23039494.0,23039502.0,9.0,891.0,539.8,866.6,538.9,0.45,54.0
78,23040111.0,23040227.0,117.0,866.0,570.1,875.8,485.5,2.1,1040.0
78,23040332.0,23040479.0,148.0,885.9,519.3,949.8,492.9,1.34,899.0
78,23040804.0,23040828.0,25.0,970.9,524.5,865.4,545.2,2.0,157.0
78,23041287.0,23041306.0,20.0,892.6,561.0,862.1,522.7,1.1,96.0
78,23041879.0,23042054.0,176.0,857.6,552.0,824.9,434.9,2.97,880.0
78,23042143.0,23042335.0,193.0,829.5,477.1,868.2,471.3,0.73,1000.0
78,23043188.0,23043198.0,11.0,923.5,557.1,893.9,554.1,0.55,58.0
78,23044074.0,23044229.0,156.0,847.6,570.6,818.2,450.8,3.02,1062.0
78,23044606.0,23044628.0,23.0,851.0,485.2,928.8,541.7,2.0,177.0
78,23044833.0,23044856.0,24.0,929.2,542.3,844.3,515.4,1.69,142.0
78,23045665.0,23045815.0,151.0,864.7,546.9,884.2,475.3,1.81,1027.0
78,23046411.0,23046431.0,21.0,893.5,508.4,876.0,510.0,0.32,64.0
78,23046852.0,23046861.0,10.0,889.4,519.4,861.7,516.2,0.51,58.0
78,23047371.0,23047545.0,175.0,869.0,531.5,877.9,415.8,2.9,1067.0
78,23047907.0,23047935.0,29.0,892.5,453.7,877.4,521.5,1.71,120.0
78,23048606.0,23048625.0,20.0,892.7,529.4,868.3,509.6,0.66,73.0
78,23049083.0,23049097.0,15.0,898.1,519.8,854.9,513.2,0.81,71.0
78,23049237.0,23049373.0,137.0,867.3,535.2,903.7,458.8,2.02,1020.0
78,23049678.0,23049699.0,22.0,906.5,491.5,854.9,492.7,0.95,98.0
78,23050522.0,23050531.0,10.0,847.3,504.2,817.7,499.0,0.56,62.0
78,23051163.0,23051309.0,147.0,793.6,521.7,787.8,466.7,1.37,1081.0
78,23051990.0,23052009.0,20.0,800.7,497.3,743.0,514.8,1.14,92.0
78,23052375.0,23052389.0,15.0,773.6,524.0,812.7,508.8,0.81,81.0
78,23052932.0,23053137.0,206.0,834.8,552.8,840.2,463.8,2.21,895.0
78,23053679.0,23053711.0,33.0,864.8,506.3,835.9,519.5,0.62,113.0
78,23054299.0,23054318.0,20.0,834.3,533.9,878.2,537.4,0.81,91.0
78,23054901.0,23055065.0,165.0,863.2,564.1,811.2,516.2,1.52,1012.0
78,23056099.0,23056106.0,8.0,870.6,544.6,887.4,547.0,0.31,43.0
78,23056723.0,23056856.0,134.0,893.3,587.0,906.4,474.9,2.79,989.0
78,23057014.0,23057142.0,129.0,920.8,514.5,881.0,522.9,0.76,1012.0
78,23057318.0,23057337.0,20.0,892.4,546.7,822.5,557.6,1.3,114.0
78,23057809.0,23057830.0,22.0,872.2,558.7,937.0,527.9,1.41,129.0
78,23058029.0,23058047.0,19.0,943.0,535.0,909.6,533.6,0.61,72.0
78,23058478.0,23058650.0,173.0,907.2,567.3,872.9,427.3,3.54,836.0
78,23058969.0,23058992.0,24.0,894.3,472.5,996.1,535.0,2.43,206.0
78,23059291.0,23059311.0,21.0,1008.3,540.5,936.3,523.9,1.38,116.0
78,23059785.0,23059800.0,16.0,966.2,542.9,915.4,536.1,0.95,82.0
78,23059956.0,23059977.0,22.0,920.0,530.9,893.7,515.4,0.62,96.0
78,23060937.0,23060949.0,13.0,823.2,523.5,852.1,511.2,0.61,56.0
78,23061224.0,23061244.0,21.0,871.5,505.1,801.1,492.5,1.33,113.0
78,23062204.0,23062353.0,150.0,842.3,541.5,816.7,461.4,2.05,1045.0
78,23062416.0,23062591.0,176.0,826.1,497.7,860.2,536.7,1.15,952.0
78,23063066.0,23063086.0,21.0,903.8,552.0,832.4,529.0,1.42,121.0
78,23063401.0,23063419.0,19.0,857.8,530.2,906.0,528.0,0.88,93.0
78,23063818.0,23063833.0,16.0,892.8,543.5,846.6,527.2,0.94,88.0
78,23064232.0,23064506.0,275.0,828.0,551.5,833.1,472.2,1.97,1118.0
78,23066191.0,23066429.0,239.0,867.8,552.4,959.0,475.0,2.55,1200.0
78,23066813.0,23066838.0,26.0,973.4,540.9,872.9,551.1,1.86,142.0
78,23067194.0,23067208.0,15.0,913.3,566.6,956.1,553.6,0.84,78.0
78,23067861.0,23068126.0,266.0,934.4,567.7,905.7,511.3,1.49,1023.0
78,23069067.0,23069084.0,18.0,949.6,581.7,979.0,581.7,0.54,68.0
78,23069587.0,23069718.0,132.0,954.8,607.6,914.0,494.7,2.88,1146.0
78,23069788.0,23069949.0,162.0,916.9,523.4,889.0,464.4,1.56,889.0
78,23070363.0,23070385.0,23.0,906.1,511.2,989.4,560.1,1.95,159.0
78,23070742.0,23070764.0,23.0,988.8,567.5,936.0,556.8,1.0,109.0
78,23070956.0,23070965.0,10.0,943.1,562.1,915.4,558.8,0.51,58.0
78,23071647.0,23071786.0,140.0,913.5,577.8,899.5,460.6,2.92,1014.0
78,23072053.0,23072076.0,24.0,903.3,490.5,849.9,512.1,1.12,104.0
